imu9250 monitor started
time, gx, gy, gz, mx, my, mz, ax, ay, az, comp
8291, -2.525, 1.032, 1.609, 48.552, 7.524, 17.473, 0.015,-0.014, 1.038, 171.191 
8304, -2.525, 1.032, 1.609, 48.539, 7.513, 17.758, 0.015,-0.014, 1.038, 171.201 
8315, -2.514, 1.033, 1.553, 48.539, 7.513, 17.758, 0.014,-0.014, 1.038, 171.201 
8326, -2.514, 1.033, 1.553, 48.539, 7.513, 17.758, 0.014,-0.014, 1.038, 171.201 
8337, -2.514, 1.033, 1.553, 48.539, 7.513, 17.758, 0.014,-0.014, 1.038, 171.201 
8348, -2.514, 1.033, 1.553, 48.539, 7.513, 17.758, 0.014,-0.014, 1.038, 171.201 
8359, -2.514, 1.033, 1.553, 48.539, 7.513, 17.758, 0.014,-0.014, 1.038, 171.201 
8370, -2.514, 1.033, 1.553, 48.539, 7.513, 17.758, 0.014,-0.014, 1.038, 171.201 
8381, -2.514, 1.033, 1.553, 48.539, 7.513, 17.758, 0.014,-0.014, 1.038, 171.201 
8392, -2.514, 1.033, 1.553, 48.539, 7.513, 17.758, 0.014,-0.014, 1.038, 171.201 
8403, -2.514, 1.033, 1.553, 48.539, 7.513, 17.758, 0.014,-0.014, 1.038, 171.201 
8414, -2.514, 1.033, 1.553, 48.529, 7.505, 17.986, 0.014,-0.014, 1.038, 171.209 
8425, -2.546, 1.031, 1.552, 48.529, 7.505, 17.986, 0.015,-0.014, 1.039, 171.209 
8436, -2.546, 1.031, 1.552, 48.529, 7.505, 17.986, 0.015,-0.014, 1.039, 171.209 
8447, -2.546, 1.031, 1.552, 48.529, 7.505, 17.986, 0.015,-0.014, 1.039, 171.209 
8458, -2.546, 1.031, 1.552, 48.529, 7.505, 17.986, 0.015,-0.014, 1.039, 171.209 
8469, -2.546, 1.031, 1.552, 48.529, 7.505, 17.986, 0.015,-0.014, 1.039, 171.209 
8480, -2.546, 1.031, 1.552, 48.529, 7.505, 17.986, 0.015,-0.014, 1.039, 171.209 
8491, -2.546, 1.031, 1.552, 48.529, 7.505, 17.986, 0.015,-0.014, 1.039, 171.209 
8502, -2.546, 1.031, 1.552, 48.529, 7.505, 17.986, 0.015,-0.014, 1.039, 171.209 
8513, -2.546, 1.031, 1.552, 48.529, 7.505, 17.986, 0.015,-0.014, 1.039, 171.209 
8524, -2.546, 1.031, 1.552, 48.529, 7.505, 17.986, 0.015,-0.014, 1.039, 171.209 
8541, -2.537, 1.055, 1.605, 48.521, 7.498, 18.168, 0.015,-0.014, 1.040, 171.215 
8552, -2.537, 1.055, 1.605, 48.521, 7.498, 18.168, 0.015,-0.014, 1.040, 171.215 
8563, -2.537, 1.055, 1.605, 48.521, 7.498, 18.168, 0.015,-0.014, 1.040, 171.215 
8573, -2.537, 1.055, 1.605, 48.521, 7.498, 18.168, 0.015,-0.014, 1.040, 171.215 
8584, -2.537, 1.055, 1.605, 48.521, 7.498, 18.168, 0.015,-0.014, 1.040, 171.215 
8596, -2.537, 1.055, 1.605, 48.521, 7.498, 18.168, 0.015,-0.014, 1.040, 171.215 
8607, -2.537, 1.055, 1.605, 48.521, 7.498, 18.168, 0.015,-0.014, 1.040, 171.215 
8618, -2.537, 1.055, 1.605, 48.521, 7.498, 18.168, 0.015,-0.014, 1.040, 171.215 
8629, -2.537, 1.055, 1.605, 48.521, 7.498, 18.168, 0.015,-0.014, 1.040, 171.215 
8640, -2.537, 1.055, 1.605, 48.521, 7.498, 18.168, 0.015,-0.014, 1.040, 171.215 
8651, -2.537, 1.055, 1.605, 48.631, 7.376, 18.079, 0.015,-0.014, 1.040, 171.376 
8662, -2.542, 1.059, 1.585, 48.631, 7.376, 18.079, 0.016,-0.014, 1.040, 171.376 
8673, -2.542, 1.059, 1.585, 48.631, 7.376, 18.079, 0.016,-0.014, 1.040, 171.376 
8684, -2.542, 1.059, 1.585, 48.631, 7.376, 18.079, 0.016,-0.014, 1.040, 171.376 
8695, -2.542, 1.059, 1.585, 48.631, 7.376, 18.079, 0.016,-0.014, 1.040, 171.376 
8706, -2.542, 1.059, 1.585, 48.631, 7.376, 18.079, 0.016,-0.014, 1.040, 171.376 
8718, -2.542, 1.059, 1.585, 48.631, 7.376, 18.079, 0.016,-0.014, 1.040, 171.376 
8729, -2.542, 1.059, 1.585, 48.631, 7.376, 18.079, 0.016,-0.014, 1.040, 171.376 
8740, -2.542, 1.059, 1.585, 48.631, 7.376, 18.079, 0.016,-0.014, 1.040, 171.376 
8751, -2.542, 1.059, 1.585, 48.631, 7.376, 18.079, 0.016,-0.014, 1.040, 171.376 
8762, -2.542, 1.059, 1.585, 48.631, 7.376, 18.079, 0.016,-0.014, 1.040, 171.376 
8774, -2.513, 1.061, 1.565, 48.632, 7.600, 17.921, 0.016,-0.014, 1.040, 171.118 
8785, -2.513, 1.061, 1.565, 48.632, 7.600, 17.921, 0.016,-0.014, 1.040, 171.118 
8796, -2.513, 1.061, 1.565, 48.632, 7.600, 17.921, 0.016,-0.014, 1.040, 171.118 
8807, -2.513, 1.061, 1.565, 48.632, 7.600, 17.921, 0.016,-0.014, 1.040, 171.118 
8818, -2.513, 1.061, 1.565, 48.632, 7.600, 17.921, 0.016,-0.014, 1.040, 171.118 
8829, -2.513, 1.061, 1.565, 48.632, 7.600, 17.921, 0.016,-0.014, 1.040, 171.118 
8840, -2.513, 1.061, 1.565, 48.632, 7.600, 17.921, 0.016,-0.014, 1.040, 171.118 
8851, -2.513, 1.061, 1.565, 48.632, 7.600, 17.921, 0.016,-0.014, 1.040, 171.118 
8862, -2.513, 1.061, 1.565, 48.632, 7.600, 17.921, 0.016,-0.014, 1.040, 171.118 
8873, -2.513, 1.061, 1.565, 48.632, 7.600, 17.921, 0.016,-0.014, 1.040, 171.118 
8885, -2.506, 1.062, 1.617, 48.486, 7.281, 17.706, 0.015,-0.013, 1.039, 171.460 
8896, -2.506, 1.062, 1.617, 48.486, 7.281, 17.706, 0.015,-0.013, 1.039, 171.460 
8907, -2.506, 1.062, 1.617, 48.486, 7.281, 17.706, 0.015,-0.013, 1.039, 171.460 
8918, -2.506, 1.062, 1.617, 48.486, 7.281, 17.706, 0.015,-0.013, 1.039, 171.460 
8930, -2.506, 1.062, 1.617, 48.486, 7.281, 17.706, 0.015,-0.013, 1.039, 171.460 
8941, -2.506, 1.062, 1.617, 48.486, 7.281, 17.706, 0.015,-0.013, 1.039, 171.460 
8952, -2.506, 1.062, 1.617, 48.486, 7.281, 17.706, 0.015,-0.013, 1.039, 171.460 
8963, -2.506, 1.062, 1.617, 48.486, 7.281, 17.706, 0.015,-0.013, 1.039, 171.460 
8974, -2.506, 1.062, 1.617, 48.486, 7.281, 17.706, 0.015,-0.013, 1.039, 171.460 
8985, -2.506, 1.062, 1.617, 48.486, 7.281, 17.706, 0.015,-0.013, 1.039, 171.460 
8996, -2.495, 1.032, 1.608, 48.164, 7.290, 17.680, 0.015,-0.013, 1.039, 171.394 
9008, -2.495, 1.032, 1.608, 48.164, 7.290, 17.680, 0.015,-0.012, 1.038, 171.394 
9019, -2.495, 1.032, 1.608, 48.164, 7.290, 17.680, 0.015,-0.012, 1.038, 171.394 
9030, -2.495, 1.032, 1.608, 48.164, 7.290, 17.680, 0.015,-0.012, 1.038, 171.394 
9041, -2.495, 1.032, 1.608, 48.164, 7.290, 17.680, 0.015,-0.012, 1.038, 171.394 
9052, -2.495, 1.032, 1.608, 48.164, 7.290, 17.680, 0.015,-0.012, 1.038, 171.394 
9063, -2.495, 1.032, 1.608, 48.164, 7.290, 17.680, 0.015,-0.012, 1.038, 171.394 
9074, -2.495, 1.032, 1.608, 48.164, 7.290, 17.680, 0.015,-0.012, 1.038, 171.394 
9085, -2.495, 1.032, 1.608, 48.164, 7.290, 17.680, 0.015,-0.012, 1.038, 171.394 
9097, -2.495, 1.032, 1.608, 48.164, 7.290, 17.680, 0.015,-0.012, 1.038, 171.394 
9110, -2.467, 0.982, 1.581, 48.258, 7.414, 17.660, 0.015,-0.012, 1.038, 171.266 
9120, -2.467, 0.982, 1.581, 48.258, 7.414, 17.660, 0.015,-0.012, 1.038, 171.266 
9131, -2.467, 0.982, 1.581, 48.258, 7.414, 17.660, 0.015,-0.012, 1.038, 171.266 
9142, -2.467, 0.982, 1.581, 48.258, 7.414, 17.660, 0.015,-0.012, 1.038, 171.266 
9153, -2.467, 0.982, 1.581, 48.258, 7.414, 17.660, 0.015,-0.012, 1.038, 171.266 
9164, -2.467, 0.982, 1.581, 48.258, 7.414, 17.660, 0.015,-0.012, 1.038, 171.266 
9175, -2.467, 0.982, 1.581, 48.258, 7.414, 17.660, 0.015,-0.012, 1.038, 171.266 
9186, -2.467, 0.982, 1.581, 48.258, 7.414, 17.660, 0.015,-0.012, 1.038, 171.266 
9198, -2.467, 0.982, 1.581, 48.258, 7.414, 17.660, 0.015,-0.012, 1.038, 171.266 
9209, -2.467, 0.982, 1.581, 48.258, 7.414, 17.660, 0.015,-0.012, 1.038, 171.266 
9220, -2.424, 0.969, 1.597, 48.363, 7.367, 17.673, 0.015,-0.012, 1.038, 171.339 
9231, -2.424, 0.969, 1.597, 48.363, 7.367, 17.673, 0.016,-0.012, 1.039, 171.339 
9242, -2.424, 0.969, 1.597, 48.363, 7.367, 17.673, 0.016,-0.012, 1.039, 171.339 
9253, -2.424, 0.969, 1.597, 48.363, 7.367, 17.673, 0.016,-0.012, 1.039, 171.339 
9264, -2.424, 0.969, 1.597, 48.363, 7.367, 17.673, 0.016,-0.012, 1.039, 171.339 
9275, -2.424, 0.969, 1.597, 48.363, 7.367, 17.673, 0.016,-0.012, 1.039, 171.339 
9286, -2.424, 0.969, 1.597, 48.363, 7.367, 17.673, 0.016,-0.012, 1.039, 171.339 
9298, -2.424, 0.969, 1.597, 48.363, 7.367, 17.673, 0.016,-0.012, 1.039, 171.339 
9309, -2.424, 0.969, 1.597, 48.363, 7.367, 17.673, 0.016,-0.012, 1.039, 171.339 
9320, -2.424, 0.969, 1.597, 48.363, 7.367, 17.673, 0.016,-0.012, 1.039, 171.339 
9331, -2.424, 0.969, 1.597, 48.388, 7.563, 17.801, 0.016,-0.012, 1.039, 171.116 
9342, -2.482, 1.006, 1.479, 48.388, 7.563, 17.801, 0.015,-0.012, 1.039, 171.116 
9353, -2.482, 1.006, 1.479, 48.388, 7.563, 17.801, 0.015,-0.012, 1.039, 171.116 
9364, -2.482, 1.006, 1.479, 48.388, 7.563, 17.801, 0.015,-0.012, 1.039, 171.116 
9375, -2.482, 1.006, 1.479, 48.388, 7.563, 17.801, 0.015,-0.012, 1.039, 171.116 
9386, -2.482, 1.006, 1.479, 48.388, 7.563, 17.801, 0.015,-0.012, 1.039, 171.116 
9397, -2.482, 1.006, 1.479, 48.388, 7.563, 17.801, 0.015,-0.012, 1.039, 171.116 
9408, -2.482, 1.006, 1.479, 48.388, 7.563, 17.801, 0.015,-0.012, 1.039, 171.116 
9419, -2.482, 1.006, 1.479, 48.388, 7.563, 17.801, 0.015,-0.012, 1.039, 171.116 
9430, -2.482, 1.006, 1.479, 48.388, 7.563, 17.801, 0.015,-0.012, 1.039, 171.116 
9443, -2.482, 1.006, 1.479, 48.466, 7.369, 17.727, 0.015,-0.012, 1.039, 171.355 
9454, -2.485, 0.985, 1.484, 48.466, 7.369, 17.727, 0.015,-0.012, 1.037, 171.355 
9465, -2.485, 0.985, 1.484, 48.466, 7.369, 17.727, 0.015,-0.012, 1.037, 171.355 
9476, -2.485, 0.985, 1.484, 48.466, 7.369, 17.727, 0.015,-0.012, 1.037, 171.355 
9486, -2.485, 0.985, 1.484, 48.466, 7.369, 17.727, 0.015,-0.012, 1.037, 171.355 
9498, -2.485, 0.985, 1.484, 48.466, 7.369, 17.727, 0.015,-0.012, 1.037, 171.355 
9509, -2.485, 0.985, 1.484, 48.466, 7.369, 17.727, 0.015,-0.012, 1.037, 171.355 
9520, -2.485, 0.985, 1.484, 48.466, 7.369, 17.727, 0.015,-0.012, 1.037, 171.355 
9531, -2.485, 0.985, 1.484, 48.466, 7.369, 17.727, 0.015,-0.012, 1.037, 171.355 
9542, -2.485, 0.985, 1.484, 48.466, 7.369, 17.727, 0.015,-0.012, 1.037, 171.355 
9554, -2.485, 0.985, 1.484, 48.466, 7.369, 17.727, 0.015,-0.012, 1.037, 171.355 
9565, -2.519, 0.971, 1.517, 48.500, 7.712, 17.697, 0.015,-0.012, 1.037, 170.965 
9577, -2.519, 0.971, 1.517, 48.500, 7.712, 17.697, 0.016,-0.011, 1.036, 170.965 
9588, -2.519, 0.971, 1.517, 48.500, 7.712, 17.697, 0.016,-0.011, 1.036, 170.965 
9599, -2.519, 0.971, 1.517, 48.500, 7.712, 17.697, 0.016,-0.011, 1.036, 170.965 
9610, -2.519, 0.971, 1.517, 48.500, 7.712, 17.697, 0.016,-0.011, 1.036, 170.965 
9621, -2.519, 0.971, 1.517, 48.500, 7.712, 17.697, 0.016,-0.011, 1.036, 170.965 
9632, -2.519, 0.971, 1.517, 48.500, 7.712, 17.697, 0.016,-0.011, 1.036, 170.965 
9643, -2.519, 0.971, 1.517, 48.500, 7.712, 17.697, 0.016,-0.011, 1.036, 170.965 
9654, -2.519, 0.971, 1.517, 48.500, 7.712, 17.697, 0.016,-0.011, 1.036, 170.965 
9666, -2.519, 0.971, 1.517, 48.500, 7.712, 17.697, 0.016,-0.011, 1.036, 170.965 
9678, -2.519, 0.971, 1.517, 48.500, 7.712, 17.697, 0.016,-0.011, 1.036, 170.965 
9692, -2.528, 0.948, 1.491, 48.380, 7.722, 17.410, 0.015,-0.012, 1.038, 170.931 
9703, -2.528, 0.948, 1.491, 48.380, 7.722, 17.410, 0.015,-0.012, 1.038, 170.931 
9714, -2.528, 0.948, 1.491, 48.380, 7.722, 17.410, 0.015,-0.012, 1.038, 170.931 
9724, -2.528, 0.948, 1.491, 48.380, 7.722, 17.410, 0.015,-0.012, 1.038, 170.931 
9735, -2.528, 0.948, 1.491, 48.380, 7.722, 17.410, 0.015,-0.012, 1.038, 170.931 
9747, -2.528, 0.948, 1.491, 48.380, 7.722, 17.410, 0.015,-0.012, 1.038, 170.931 
9758, -2.528, 0.948, 1.491, 48.380, 7.722, 17.410, 0.015,-0.012, 1.038, 170.931 
9769, -2.528, 0.948, 1.491, 48.380, 7.722, 17.410, 0.015,-0.012, 1.038, 170.931 
9780, -2.528, 0.948, 1.491, 48.380, 7.722, 17.410, 0.015,-0.012, 1.038, 170.931 
9791, -2.528, 0.948, 1.491, 48.380, 7.722, 17.410, 0.015,-0.012, 1.038, 170.931 
9804, -2.523, 0.941, 1.498, 48.519, 7.730, 17.649, 0.015,-0.012, 1.038, 170.947 
9815, -2.523, 0.941, 1.498, 48.519, 7.730, 17.649, 0.015,-0.012, 1.038, 170.947 
9826, -2.523, 0.941, 1.498, 48.519, 7.730, 17.649, 0.015,-0.012, 1.038, 170.947 
9837, -2.523, 0.941, 1.498, 48.519, 7.730, 17.649, 0.015,-0.012, 1.038, 170.947 
9848, -2.523, 0.941, 1.498, 48.519, 7.730, 17.649, 0.015,-0.012, 1.038, 170.947 
9859, -2.523, 0.941, 1.498, 48.519, 7.730, 17.649, 0.015,-0.012, 1.038, 170.947 
9870, -2.523, 0.941, 1.498, 48.519, 7.730, 17.649, 0.015,-0.012, 1.038, 170.947 
9881, -2.523, 0.941, 1.498, 48.519, 7.730, 17.649, 0.015,-0.012, 1.038, 170.947 
9892, -2.523, 0.941, 1.498, 48.519, 7.730, 17.649, 0.015,-0.012, 1.038, 170.947 
9903, -2.523, 0.941, 1.498, 48.519, 7.730, 17.649, 0.015,-0.012, 1.038, 170.947 
9917, -2.493, 0.959, 1.505, 48.513, 7.796, 17.664, 0.015,-0.012, 1.038, 170.871 
9928, -2.493, 0.959, 1.505, 48.513, 7.796, 17.664, 0.015,-0.012, 1.039, 170.871 
9939, -2.493, 0.959, 1.505, 48.513, 7.796, 17.664, 0.015,-0.012, 1.039, 170.871 
9950, -2.493, 0.959, 1.505, 48.513, 7.796, 17.664, 0.015,-0.012, 1.039, 170.871 
9961, -2.493, 0.959, 1.505, 48.513, 7.796, 17.664, 0.015,-0.012, 1.039, 170.871 
9972, -2.493, 0.959, 1.505, 48.513, 7.796, 17.664, 0.015,-0.012, 1.039, 170.871 
9983, -2.493, 0.959, 1.505, 48.513, 7.796, 17.664, 0.015,-0.012, 1.039, 170.871 
9994, -2.493, 0.959, 1.505, 48.513, 7.796, 17.664, 0.015,-0.012, 1.039, 170.871 
10005, -2.493, 0.959, 1.505, 48.513, 7.796, 17.664, 0.015,-0.012, 1.039, 170.871 
10017, -2.493, 0.959, 1.505, 48.513, 7.796, 17.664, 0.015,-0.012, 1.039, 170.871 
10028, -2.493, 0.959, 1.505, 48.508, 7.848, 17.676, 0.015,-0.012, 1.039, 170.810 
10040, -2.505, 0.949, 1.522, 48.508, 7.848, 17.676, 0.015,-0.012, 1.039, 170.810 
10051, -2.505, 0.949, 1.522, 48.508, 7.848, 17.676, 0.015,-0.012, 1.039, 170.810 
10062, -2.505, 0.949, 1.522, 48.508, 7.848, 17.676, 0.015,-0.012, 1.039, 170.810 
10073, -2.505, 0.949, 1.522, 48.508, 7.848, 17.676, 0.015,-0.012, 1.039, 170.810 
10084, -2.505, 0.949, 1.522, 48.508, 7.848, 17.676, 0.015,-0.012, 1.039, 170.810 
10095, -2.505, 0.949, 1.522, 48.508, 7.848, 17.676, 0.015,-0.012, 1.039, 170.810 
10106, -2.505, 0.949, 1.522, 48.508, 7.848, 17.676, 0.015,-0.012, 1.039, 170.810 
10117, -2.505, 0.949, 1.522, 48.508, 7.848, 17.676, 0.015,-0.012, 1.039, 170.810 
10128, -2.505, 0.949, 1.522, 48.508, 7.848, 17.676, 0.015,-0.012, 1.039, 170.810 
10140, -2.505, 0.949, 1.522, 48.508, 7.848, 17.676, 0.015,-0.012, 1.039, 170.810 
10153, -2.511, 0.907, 1.587, 48.504, 7.890, 17.686, 0.015,-0.013, 1.041, 170.761 
10164, -2.511, 0.907, 1.587, 48.504, 7.890, 17.686, 0.015,-0.013, 1.041, 170.761 
10174, -2.511, 0.907, 1.587, 48.504, 7.890, 17.686, 0.015,-0.013, 1.041, 170.761 
10185, -2.511, 0.907, 1.587, 48.504, 7.890, 17.686, 0.015,-0.013, 1.041, 170.761 
10196, -2.511, 0.907, 1.587, 48.504, 7.890, 17.686, 0.015,-0.013, 1.041, 170.761 
10207, -2.511, 0.907, 1.587, 48.504, 7.890, 17.686, 0.015,-0.013, 1.041, 170.761 
10218, -2.511, 0.907, 1.587, 48.504, 7.890, 17.686, 0.015,-0.013, 1.041, 170.761 
10230, -2.511, 0.907, 1.587, 48.504, 7.890, 17.686, 0.015,-0.013, 1.041, 170.761 
10241, -2.511, 0.907, 1.587, 48.504, 7.890, 17.686, 0.015,-0.013, 1.041, 170.761 
10254, -2.511, 0.907, 1.587, 48.504, 7.890, 17.686, 0.015,-0.013, 1.041, 170.761 
10266, -2.552, 0.890, 1.603, 48.501, 7.923, 17.694, 0.016,-0.012, 1.040, 170.722 
10277, -2.552, 0.890, 1.603, 48.501, 7.923, 17.694, 0.016,-0.012, 1.040, 170.722 
10288, -2.552, 0.890, 1.603, 48.501, 7.923, 17.694, 0.016,-0.012, 1.040, 170.722 
10299, -2.552, 0.890, 1.603, 48.501, 7.923, 17.694, 0.016,-0.012, 1.040, 170.722 
10310, -2.552, 0.890, 1.603, 48.501, 7.923, 17.694, 0.016,-0.012, 1.040, 170.722 
10322, -2.552, 0.890, 1.603, 48.501, 7.923, 17.694, 0.016,-0.012, 1.040, 170.722 
imu9250 main loop terminated
